ESTIMULO,PALABRAS,FRECUENCIA,TIEMPO (S),% ASOCIACION,id
avión,maleta,1,"7,85","0,3636",647
avión,Mexicana,1,"4,90","0,3636",648
avión,mundo,1,"5,14","0,3636",649
avión,pájaro,1,"5,34","0,3636",650
avión,París,1,"3,07","0,3636",651
avión,peligro,1,"5,02","0,3636",652
avión,personas,1,"4,09","0,3636",653
avión,plataforma,1,"9,67","0,3636",654
avión,rápido,1,"3,80","0,3636",655
avión,riesgo,1,"3,59","0,3636",656
avión,ruido,1,"4,43","0,3636",657
avión,Superman,1,"6,73","0,3636",658
avión,torre,1,"3,64","0,3636",659
avión,tren,1,"3,78","0,3636",660
avión,vehículo,1,"3,57","0,3636",661
babero,,,,,662
babero,bebé,159,"3,47","578,182",663
babero,niño,17,"4,37","61,818",664
babero,baba,10,"2,86","36,364",665
babero,sucio,9,"5,38","32,727",666
babero,limpieza,8,"5,32","29,091",667
babero,baboso,4,"4,68","14,545",668
babero,comida,4,"5,51","14,545",669
babero,saliva,4,"6,33","14,545",670
babero,comer,3,"4,38","10,909",671
babero,ensuciar,3,"5,18","10,909",672
babero,papilla,3,"4,64","10,909",673
babero,suciedad,3,"7,78","10,909",674
babero,agua,2,"3,44","0,7273",675
babero,biberón,2,"7,26","0,7273",676
babero,cocina,2,"5,62","0,7273",677
babero,ensuciarse,2,"7,11","0,7273",678
babero,mancha,2,"5,59","0,7273",679
babero,proteger,2,"6,29","0,7273",680
babero,ácido,1,"3,50","0,3636",681
babero,afeitar,1,"9,99","0,3636",682
babero,barba,1,"5,56","0,3636",683
babero,bigote,1,"9,73","0,3636",684
babero,blusa,1,"3,75","0,3636",685
babero,chupón,1,"5,44","0,3636",686
babero,cocinar,1,"8,05","0,3636",687
babero,cocinero,1,"6,28","0,3636",688
babero,criticar,1,"3,07","0,3636",689
babero,cubrir,1,"3,53","0,3636",690
babero,cuidar,1,"4,88","0,3636",691
babero,delantal,1,"4,00","0,3636",692
babero,dinero,1,"5,90","0,3636",693
babero,incómodo,1,"4,61","0,3636",694
babero,lavar,1,"4,21","0,3636",695
babero,leche,1,"3,56","0,3636",696
babero,limpio,1,"4,86","0,3636",697
babero,mameluco,1,"10,01","0,3636",698
babero,manchado,1,"3,99","0,3636",699
babero,mantel,1,"5,58","0,3636",700
babero,mesero,1,"5,71","0,3636",701
babero,muerte,1,"5,29","0,3636",702
babero,navaja,1,"4,94","0,3636",703
babero,objeto,1,"0,00","0,3636",704
babero,protector,1,"6,70","0,3636",705
babero,quehacer,1,"9,23","0,3636",706
babero,sonaja,1,"5,10","0,3636",707
babero,tela,1,"2,97","0,3636",708
babero,tendedero,1,"7,14","0,3636",709
babero,Vero,1,"3,82","0,3636",710
babero,vestimenta,1,"5,94","0,3636",711
bacinica,,,,,712
bacinica,baño,48,"4,83","158,416",713
bacinica,pipí,39,"4,33","128,713",714
bacinica,orina,33,"4,85","108,911",715
bacinica,bebé,24,"3,96","79,208",716
bacinica,popó,19,"4,27","62,706",717
bacinica,orinar,17,"4,97","56,106",718
bacinica,niño,14,"6,16","46,205",719
bacinica,caca,7,"3,17","23,102",720
bacinica,agua,6,"4,36","19,802",721
bacinica,sucio,6,"4,34","19,802",722
bacinica,desecho,5,"6,05","16,502",723
bacinica,necesidades,5,"4,56","16,502",724
bacinica,enfermo,4,"3,42","13,201",725
bacinica,abuelo,3,"5,27","0,9901",726
bacinica,anciano,3,"4,44","0,9901",727
bacinica,nica,3,"4,11","0,9901",728
bacinica,aprender,2,"6,00","0,6601",729
bacinica,música,2,"4,41","0,6601",730
bacinica,recipiente,2,"6,94","0,6601",731
bacinica,adulto,1,"1,73","0,3300",732
bacinica,basilisco,1,"4,82","0,3300",733
bacinica,bocina,1,"5,27","0,3300",734
bacinica,cagar,1,"5,15","0,3300",735
bacinica,colocar,1,"5,95","0,3300",736
bacinica,cuarto,1,"4,73","0,3300",737
bacinica,desalojar,1,"5,39","0,3300",738
bacinica,educador,1,"2,03","0,3300",739
bacinica,enfermedad,1,"6,26","0,3300",740
bacinica,esfínter,1,"6,95","0,3300",741
bacinica,excusado,1,"8,81","0,3300",742
bacinica,feo,1,"8,31","0,3300",743
bacinica,guácala,1,"4,14","0,3300",744
bacinica,instrumento,1,"5,85","0,3300",745
bacinica,lavar,1,"5,51","0,3300",746
bacinica,mierda,1,"3,40","0,3300",747
bacinica,mingitorio,1,"9,64","0,3300",748
bacinica,nocturno,1,"6,57","0,3300",749
bacinica,pañal,1,"2,89","0,3300",750
bacinica,pequeña,1,"6,78","0,3300",751
bacinica,plato,1,"7,37","0,3300",752
bacinica,sanitario,1,"9,99","0,3300",753
bacinica,taza,1,"7,59","0,3300",754
bacinica,tazón,1,"3,40","0,3300",755
bacinica,traste,1,"8,31","0,3300",756
bacinica,vacía,1,"4,59","0,3300",757
bacinica,viejo,1,"7,62","0,3300",758
bandera,,,,,759
bandera,México,87,"4,28","316,364",760
bandera,país,26,"3,98","94,545",761
bandera,patria,24,"4,87","87,273",762
bandera,símbolo,14,"5,32","50,909",763
bandera,nación,14,"5,69","50,909",764
bandera,tricolor,12,"5,59","43,636",765
bandera,color,10,"4,56","36,364",766
bandera,asta,9,"6,23","32,727",767
bandera,nacional,6,"3,99","21,818",768
bandera,rojo,6,"3,87","21,818",769
bandera,águila,5,"6,79","18,182",770
bandera,mexicana,5,"5,15","18,182",771
bandera,verde,5,"5,17","18,182",772
bandera,ondear,4,"5,50","14,545",773
bandera,himno,3,"5,10","10,909",774
bandera,aire,2,"4,10","0,7273",775
bandera,febrero,2,"6,00","0,7273",776
bandera,honor,2,"3,84","0,7273",777
bandera,identidad,2,"6,00","0,7273",778
bandera,palo,2,"4,63","0,7273",779
bandera,patriota,2,"5,57","0,7273",780
bandera,representación,2,"7,27","0,7273",781
bandera,respeto,2,"5,53","0,7273",782
bandera,Alemania,1,"4,07","0,3636",783
bandera,bandeja,1,"4,41","0,3636",784
bandera,calavera,1,"8,59","0,3636",785
bandera,civismo,1,"3,36","0,3636",786
bandera,cuadro,1,"4,59","0,3636",787
bandera,Francia,1,"3,23","0,3636",788
bandera,grande,1,"7,00","0,3636",789
bandera,logotipo,1,"8,13","0,3636",790
bandera,mesera,1,"4,05","0,3636",791
bandera,nacionalismo,1,"10,00","0,3636",792
bandera,ondeante,1,"3,40","0,3636",793
bandera,orgullo,1,"3,50","0,3636",794
bandera,patriotismo,1,"5,51","0,3636",795
bandera,saludar,1,"5,35","0,3636",796
bandera,Seychelles,1,"6,82","0,3636",797
bandera,significado,1,"8,38","0,3636",798
bandera,signo,1,"6,32","0,3636",799
bandera,tela,1,"4,23","0,3636",800
bandera,Toluca,1,"7,70","0,3636",801
bandera,vieja,1,"4,51","0,3636",802
barco,,,,,803
barco,mar,101,"3,48","367,273",804
barco,agua,41,"3,08","149,091",805
barco,navegar,22,"4,29","80,000",806
barco,Titanic,10,"5,08","36,364",807
barco,océano,9,"4,27","32,727",808
barco,viajar,6,"3,81","21,818",809
barco,viaje,6,"4,87","21,818",810
barco,hundido,5,"4,95","18,182",811
barco,grande,4,"3,74","14,545",812
barco,vela,4,"3,61","14,545",813
barco,altamar,3,"4,94","10,909",814
barco,nave,3,"3,12","10,909",815
barco,pirata,3,"5,29","10,909",816
barco,capitán,2,"6,09","0,7273",817
barco,nadar,2,"3,22","0,7273",818
barco,náufrago,2,"5,96","0,7273",819
barco,ola,2,"3,64","0,7273",820
barco,acuático,1,"5,45","0,3636",821
barco,aventura,1,"4,50","0,3636",822
barco,barca,1,"3,33","0,3636",823
barco,bonito,1,"7,10","0,3636",824
barco,brillante,1,"5,43","0,3636",825
barco,brújula,1,"5,19","0,3636",826
barco,chiquito,1,"6,98","0,3636",827
barco,crucero,1,"4,77","0,3636",828
barco,embarcación,1,"10,00","0,3636",829
barco,encallado,1,"5,25","0,3636",830
barco,flota,1,"9,54","0,3636",831
barco,flotar,1,"4,54","0,3636",832
barco,horizonte,1,"5,50","0,3636",833
barco,hundir,1,"4,49","0,3636",834
barco,juguete,1,"5,02","0,3636",835
barco,lancha,1,"6,60","0,3636",836
barco,largo,1,"2,20","0,3636",837
barco,libertad,1,"4,09","0,3636",838
barco,libre,1,"4,35","0,3636",839
barco,madera,1,"5,18","0,3636",840
barco,manco,1,"3,10","0,3636",841
barco,marea,1,"3,48","0,3636",842
barco,marino,1,"8,33","0,3636",843
barco,naufragar,1,"4,95","0,3636",844
barco,naufragio,1,"5,43","0,3636",845
barco,navegación,1,"5,29","0,3636",846
barco,navío,1,"4,37","0,3636",847
barco,pasajero,1,"2,63","0,3636",848
barco,pasante,1,"4,73","0,3636",849
barco,pesado,1,"5,51","0,3636",850
barco,popa,1,"3,77","0,3636",851
barco,proa,1,"3,64","0,3636",852
barco,puerto,1,"3,69","0,3636",853
barco,rescate,1,"6,83","0,3636",854
barco,río,1,"2,77","0,3636",855
barco,ruta,1,"1,09","0,3636",856
barco,tenor,1,"6,43","0,3636",857
barco,timón,1,"4,15","0,3636",858
barco,tormenta,1,"4,86","0,3636",859
barco,transporte,1,"4,30","0,3636",860
barco,tripulantes,1,"7,85","0,3636",861
barco,velero,1,"4,15","0,3636",862
barco,Venus,1,"3,19","0,3636",863
barco,zarpar,1,"3,17","0,3636",864
bat,,,,,865
bat,beisbol,85,"5,07","309,091",866
bat,pelota,49,"4,28","178,182",867
bat,juego,22,"4,83","80,000",868
bat,deporte,20,"5,18","72,727",869
bat,golpe,17,"4,03","61,818",870
bat,jugar,9,"3,89","32,727",871
bat,bola,8,"3,17","29,091",872
bat,golpear,7,"5,14","25,455",873
bat,murciélago,6,"5,15","21,818",874
bat,pegar,5,"3,46","18,182",875
bat,madera,3,"4,00","10,909",876
bat,balón,2,"4,78","0,7273",877
bat,Bart,2,"4,75","0,7273",878
bat,batear,2,"3,45","0,7273",879
bat,Batman,2,"4,48","0,7273",880
bat,cancha,2,"5,59","0,7273",881
bat,duro,2,"5,30","0,7273",882
bat,aparato,1,"1,37","0,3636",883
bat,baño,1,"8,20","0,3636",884
bat,equipo,1,"3,60","0,3636",885
bat,golf,1,"4,30","0,3636",886
bat,guante,1,"5,18","0,3636",887
bat,inmóvil,1,"5,20","0,3636",888
bat,médico,1,"5,47","0,3636",889
bat,palo,1,"3,43","0,3636",890
bat,vampiro,1,"4,28","0,3636",891
bat,violento,1,"7,97","0,3636",892
bat,yanqui,1,"5,85","0,3636",893
bebé,,,,,894
bebé,llorar,27,"3,69","98,182",895
bebé,mamá,25,"3,63","90,909",896
bebé,carriola,18,"4,62","65,455",897
bebé,niño,18,"4,55","65,455",898
bebé,pequeño,12,"5,74","43,636",899
bebé,llanto,10,"5,27","36,364",900
bebé,pañal,10,"4,06","36,364",901
bebé,biberón,9,"4,53","32,727",902
bebé,hermoso,8,"4,49","29,091",903
bebé,tierno,8,"4,65","29,091",904
bebé,chico,7,"5,35","25,455",905
bebé,chupón,7,"5,64","25,455",906
bebé,lindo,7,"4,41","25,455",907
bebé,mamila,6,"3,37","21,818",908
bebé,cuidado,5,"4,01","18,182",909
bebé,amor,4,"3,08","14,545",910
bebé,bonito,4,"4,43","14,545",911
bebé,familia,4,"5,02","14,545",912
bebé,babero,3,"5,28","10,909",913
bebé,chillar,3,"4,44","10,909",914
bebé,inicio,3,"4,80","10,909",915
bebé,llorón,3,"5,15","10,909",916
bebé,ternura,3,"2,96","10,909",917
bebé,vida,3,"4,69","10,909",918
bebé,adulto,2,"5,73","0,7273",919
bebé,felicidad,2,"3,67","0,7273",920
bebé,frágil,2,"5,49","0,7273",921
bebé,hijo,2,"3,59","0,7273",922
bebé,leche,2,"3,96","0,7273",923
bebé,recién nacido,2,"8,17","0,7273",924
bebé,sonaja,2,"3,28","0,7273",925
bebé,suave,2,"3,59","0,7273",926
bebé,aguijón,1,"3,17","0,3636",927
bebé,baba,1,"0,00","0,3636",928
bebé,belleza,1,"7,21","0,3636",929
bebé,bienvenido,1,"5,39","0,3636",930
bebé,chillón,1,"7,19","0,3636",931
bebé,cuidar,1,"3,59","0,3636",932
bebé,cuna,1,"5,50","0,3636",933
bebé,divertido,1,"5,70","0,3636",934
bebé,dolor,1,"6,55","0,3636",935
bebé,dormir,1,"4,60","0,3636",936
bebé,espejo,1,"5,17","0,3636",937
bebé,espera,1,"2,97","0,3636",938
bebé,esposa,1,"5,98","0,3636",939
bebé,feo,1,"1,80","0,3636",940
bebé,feto,1,"4,08","0,3636",941
bebé,frío,1,"1,99","0,3636",942
bebé,gatear,1,"3,12","0,3636",943
bebé,hola,1,"3,67","0,3636",944
bebé,humano,1,"6,83","0,3636",945
bebé,indefenso,1,"3,65","0,3636",946
bebé,infante,1,"4,63","0,3636",947
bebé,juguete,1,"10,01","0,3636",948
bebé,lactancia,1,"6,26","0,3636",949
bebé,mecer,1,"5,57","0,3636",950
bebé,molestia,1,"5,10","0,3636",951
bebé,mujer,1,"2,62","0,3636",952
bebé,nacimiento,1,"4,54","0,3636",953
bebé,niña,1,"3,35","0,3636",954
bebé,papás,1,"4,65","0,3636",955
bebé,papilla,1,"4,35","0,3636",956
bebé,piel,1,"8,61","0,3636",957
bebé,problema,1,"3,77","0,3636",958
bebé,proyecto,1,"8,39","0,3636",959
bebé,responsabilidad,1,"7,57","0,3636",960
bebé,rosa,1,"7,63","0,3636",961
bebé,ruido,1,"3,29","0,3636",962
bebé,sano,1,"3,75","0,3636",963
bebé,silla,1,"5,36","0,3636",964
bebé,sobrina,1,"3,84","0,3636",965
bebé,sonreír,1,"4,07","0,3636",966
bebé,sonrisa,1,"4,57","0,3636",967
bebé,vivo,1,"7,12","0,3636",968
bicicleta,,,,,969
bicicleta,rueda,56,"3,88","203,636",970
bicicleta,llanta,21,"5,03","76,364",971
bicicleta,ejercicio,18,"5,90","65,455",972
bicicleta,andar,13,"3,78","47,273",973
bicicleta,deporte,11,"5,79","40,000",974
bicicleta,transporte,10,"7,36","36,364",975
bicicleta,triciclo,9,"5,53","32,727",976
bicicleta,niño,8,"5,04","29,091",977
bicicleta,paseo,7,"4,95","25,455",978
bicicleta,carro,6,"4,29","21,818",979
bicicleta,diversión,5,"6,25","18,182",980
bicicleta,juego,4,"4,06","14,545",981
bicicleta,jugar,4,"4,89","14,545",982
bicicleta,pasear,4,"4,74","14,545",983
bicicleta,pedales,4,"5,14","14,545",984
bicicleta,viajar,4,"5,30","14,545",985
bicicleta,ciclismo,3,"6,40","10,909",986
bicicleta,manubrio,3,"4,46","10,909",987
bicicleta,pedalear,3,"7,26","10,909",988
bicicleta,rápida,3,"4,59","10,909",989
bicicleta,salud,3,"4,51","10,909",990
bicicleta,velocidad,3,"4,85","10,909",991
bicicleta,caer,2,"5,08","0,7273",992
bicicleta,caída,2,"4,85","0,7273",993
bicicleta,correr,2,"8,48","0,7273",994
bicicleta,divertir,2,"6,31","0,7273",995
bicicleta,juguete,2,"5,30","0,7273",996
bicicleta,montaña,2,"5,12","0,7273",997
bicicleta,patines,2,"3,98","0,7273",998
bicicleta,rodar,2,"4,31","0,7273",999
bicicleta,vehículo,2,"4,57","0,7273",1000
bicicleta,adolescente,1,"7,73","0,3636",1001
bicicleta,amigo,1,"5,04","0,3636",1002
bicicleta,camino,1,"5,32","0,3636",1003
bicicleta,camioneta,1,"6,12","0,3636",1004
bicicleta,campo,1,"3,54","0,3636",1005
bicicleta,carrera,1,"4,70","0,3636",1006
bicicleta,casco,1,"2,91","0,3636",1007
bicicleta,Chapultepec,1,"4,93","0,3636",1008
bicicleta,ciudad,1,"7,53","0,3636",1009
bicicleta,conductor,1,"9,04","0,3636",1010
bicicleta,deportista,1,"4,68","0,3636",1011
bicicleta,divertido,1,"4,35","0,3636",1012
bicicleta,dos,1,"4,31","0,3636",1013
bicicleta,dos ruedas,1,"9,38","0,3636",1014
bicicleta,ecología,1,"7,69","0,3636",1015
bicicleta,ecológico,1,"6,94","0,3636",1016
bicicleta,estela,1,"3,93","0,3636",1017
bicicleta,golpe,1,"3,82","0,3636",1018
bicicleta,joven,1,"2,79","0,3636",1019
bicicleta,libertad,1,"5,16","0,3636",1020
bicicleta,manejar,1,"7,80","0,3636",1021
bicicleta,máquina,1,"5,35","0,3636",1022
bicicleta,medio de transporte,1,"9,54","0,3636",1023
bicicleta,montar,1,"5,15","0,3636",1024
bicicleta,moto,1,"5,03","0,3636",1025
bicicleta,negra,1,"8,56","0,3636",1026
bicicleta,Oaxaca,1,"6,80","0,3636",1027
bicicleta,orden,1,"3,21","0,3636",1028
bicicleta,parque,1,"5,31","0,3636",1029
bicicleta,pasión,1,"2,73","0,3636",1030
bicicleta,patineta,1,"4,47","0,3636",1031
bicicleta,persona,1,"5,18","0,3636",1032
bicicleta,piernas,1,"4,30","0,3636",1033
bicicleta,rayos,1,"4,92","0,3636",1034
bicicleta,Reforma,1,"6,02","0,3636",1035
bicicleta,respirar,1,"6,73","0,3636",1036
bicicleta,rojo,1,"3,00","0,3636",1037
bicicleta,rosa,1,"2,92","0,3636",1038
bicicleta,salir,1,"4,46","0,3636",1039
bicicleta,tenis,1,"4,07","0,3636",1040
boca,,,,,1041
boca,beso,59,"3,28","194,720",1042
boca,labios,52,"3,62","171,617",1043
boca,dientes,48,"3,92","158,416",1044
boca,comer,22,"3,42","72,607",1045
boca,lengua,17,"3,42","56,106",1046
boca,hablar,14,"3,90","46,205",1047
boca,besar,10,"4,10","33,003",1048
boca,comida,8,"3,33","26,403",1049
boca,nariz,8,"4,51","26,403",1050
boca,cara,6,"2,95","19,802",1051
boca,sensual,6,"3,10","19,802",1052
boca,grande,4,"3,23","13,201",1053
boca,ojos,3,"3,56","0,9901",1054
boca,roja,3,"4,61","0,9901",1055
boca,aliento,2,"3,54","0,6601",1056
boca,bilé,2,"6,89","0,6601",1057
boca,limpia,2,"5,32","0,6601",1058
boca,palabra,2,"4,36","0,6601",1059
boca,rico,2,"3,13","0,6601",1060
boca,saliva,2,"3,91","0,6601",1061
boca,voz,2,"6,29","0,6601",1062
boca,canto,1,"7,25","0,3300",1063
boca,chica,1,"3,51","0,3300",1064
boca,dialogar,1,"5,50","0,3300",1065
boca,garganta,1,"3,47","0,3300",1066
boca,humedad,1,"4,35","0,3300",1067
boca,Labello,1,"5,07","0,3300",1068
boca,lenguaje,1,"4,18","0,3300",1069
boca,lindo,1,"5,20","0,3300",1070
boca,lleno,1,"3,17","0,3300",1071
boca,lobo,1,"6,10","0,3300",1072
boca,mojado,1,"3,48","0,3300",1073
boca,morder,1,"10,01","0,3300",1074
boca,oreja,1,"3,83","0,3300",1075
boca,persona,1,"5,81","0,3300",1076
boca,platicar,1,"3,34","0,3300",1077
boca,presentación,1,"5,98","0,3300",1078
boca,probar,1,"2,71","0,3300",1079
boca,rosa,1,"5,71","0,3300",1080
boca,rostro,1,"5,50","0,3300",1081
boca,sonrisa,1,"6,06","0,3300",1082
boca,sucia,1,"2,54","0,3300",1083
boca,trabajo,1,"1,50","0,3300",1084
boca,transporte,1,"4,13","0,3300",1085
boca,vómito,1,"5,59","0,3300",1086
bolsa,,,,,1087
bolsa,mujer,36,"4,01","129,496",1088
bolsa,guardar,34,"5,48","122,302",1089
bolsa,plástico,19,"4,80","68,345",1090
bolsa,cosas,15,"5,77","53,957",1091
bolsa,dinero,12,"4,53","43,165",1092
bolsa,mandado,10,"5,15","35,971",1093
bolsa,accesorio,9,"6,27","32,374",1094
bolsa,cargar,9,"4,93","32,374",1095
bolsa,basura,7,"4,89","25,180",1096
bolsa,mano,7,"3,50","25,180",1097
bolsa,Bodega Aurrera,5,"4,43","17,986",1098
bolsa,negra,5,"3,30","17,986",1099
bolsa,café,4,"3,85","14,388",1100
bolsa,grande,4,"5,59","14,388",1101
bolsa,mochila,4,"4,13","14,388",1102
bolsa,comprar,3,"4,11","10,791",1103
bolsa,mercado,3,"4,63","10,791",1104
bolsa,adorno,2,"5,33","0,7194",1105
bolsa,bolso,2,"7,02","0,7194",1106
bolsa,cartera,2,"4,49","0,7194",1107
bolsa,compras,2,"5,89","0,7194",1108
bolsa,de mano,2,"3,31","0,7194",1109
bolsa,llevar,2,"3,86","0,7194",1110
bolsa,mamá,2,"4,09","0,7194",1111
bolsa,maquillaje,2,"5,69","0,7194",1112
bolsa,moda,2,"3,71","0,7194",1113
bolsa,Prada,2,"3,79","0,7194",1114
bolsa,trabajo,2,"2,06","0,7194",1115
bolsa,anaranjada,1,"10,01","0,3597",1116
bolsa,arete,1,"4,43","0,3597",1117
bolsa,artesanía,1,"5,31","0,3597",1118
bolsa,ayuda,1,"7,44","0,3597",1119
bolsa,azul,1,"4,43","0,3597",1120
bolsa,biodegradable,1,"7,86","0,3597",1121
bolsa,blanco,1,"3,62","0,3597",1122
bolsa,bonita,1,"6,84","0,3597",1123
bolsa,caja,1,"3,73","0,3597",1124
bolsa,caminar,1,"7,28","0,3597",1125
bolsa,campo,1,"3,93","0,3597",1126
bolsa,cara,1,"3,99","0,3597",1127
bolsa,celular,1,"8,27","0,3597",1128
bolsa,colgar,1,"4,85","0,3597",1129
bolsa,contenedor,1,"5,29","0,3597",1130
bolsa,contenido,1,"3,96","0,3597",1131
bolsa,desperdicio,1,"5,45","0,3597",1132
bolsa,elegancia,1,"7,92","0,3597",1133
bolsa,escuela,1,"4,88","0,3597",1134
bolsa,esencial,1,"5,21","0,3597",1135
bolsa,espejo,1,"6,65","0,3597",1136
bolsa,Europa,1,"2,58","0,3597",1137
bolsa,fashion,1,"3,65","0,3597",1138
bolsa,fea,1,"6,08","0,3597",1139
bolsa,fruta,1,"5,80","0,3597",1140
bolsa,gerbera,1,"9,24","0,3597",1141
bolsa,Gucci,1,"5,23","0,3597",1142
bolsa,instrumento,1,"0,00","0,3597",1143
bolsa,inúltil,1,"4,00","0,3597",1144
bolsa,Kipling,1,"3,53","0,3597",1145
bolsa,libreta,1,"6,25","0,3597",1146
bolsa,lindo,1,"4,10","0,3597",1147
bolsa,monedero,1,"8,71","0,3597",1148
bolsa,necesario,1,"7,34","0,3597",1149
bolsa,ocular,1,"6,35","0,3597",1150
bolsa,otra,1,"2,57","0,3597",1151
bolsa,Oxxo,1,"3,51","0,3597",1152
bolsa,papel,1,"5,39","0,3597",1153
bolsa,paraguas,1,"5,40","0,3597",1154
bolsa,personal,1,"6,32","0,3597",1155
bolsa,pesada,1,"5,60","0,3597",1156
bolsa,piel,1,"2,78","0,3597",1157
bolsa,portafolio,1,"5,29","0,3597",1158
bolsa,portar,1,"4,52","0,3597",1159
bolsa,reciclar,1,"5,21","0,3597",1160
bolsa,robo,1,"6,77","0,3597",1161
bolsa,rojo,1,"3,32","0,3597",1162
bolsa,ropa,1,"4,40","0,3597",1163
bolsa,salsa,1,"4,67","0,3597",1164
bolsa,señora,1,"3,58","0,3597",1165
bolsa,súper,1,"2,38","0,3597",1166
bolsa,transporte,1,"7,25","0,3597",1167
bolsa,utensilio,1,"3,05","0,3597",1168
bolsa,variedad,1,"5,75","0,3597",1169
bolsa,viaje,1,"5,79","0,3597",1170
bolsa,zapatos,1,"5,81","0,3597",1171
borrego,,,,,1172
borrego,lana,126,"3,41","415,842",1173
borrego,barbacoa,25,"5,30","82,508",1174
borrego,animal,17,"4,75","56,106",1175
borrego,ITESM,13,"3,76","42,904",1176
borrego,birria,7,"4,24","23,102",1177
borrego,tierno,6,"4,43","19,802",1178
borrego,bee,5,"4,33","16,502",1179
borrego,granja,5,"4,52","16,502",1180
borrego,oveja,5,"3,76","16,502",1181
borrego,blanco,4,"6,75","13,201",1182
borrego,chivo,4,"3,33","13,201",1183
borrego,suave,4,"4,04","13,201",1184
borrego,cabra,3,"5,48","0,9901",1185
borrego,chino,3,"5,84","0,9901",1186
borrego,esponjoso,3,"5,42","0,9901",1187
borrego,lanudo,3,"2,29","0,9901",1188
borrego,lobo,3,"3,37","0,9901",1189
borrego,carne,2,"6,07","0,6601",1190
borrego,comida,2,"4,09","0,6601",1191
borrego,lindo,2,"3,73","0,6601",1192
borrego,pachón,2,"4,77","0,6601",1193
borrego,pasto,2,"4,81","0,6601",1194
borrego,salvaje,2,"4,67","0,6601",1195
borrego,ardilla,1,"3,20","0,3300",1196
